mv '/home/klotz/Documents/images/nexus-5-2016-10-23/X100T/2016_0610_12450000\(2\).jpg' '/home/klotz/Documents/images/nexus-5-2016-10-23/X100T/2016_0610_12450000\(2\)-Boats_in_the_Marina.jpg'
mv /home/klotz/Documents/images/photo-recovery/photo-s3/f2944640.jpg /home/klotz/Documents/images/photo-recovery/photo-s3/f2944640-Red_Sunset_over_a_Lake.jpg
mv /home/klotz/Documents/images/x100t/104_FUJI/DSCF4603.JPG /home/klotz/Documents/images/x100t/104_FUJI/DSCF4603-Colorful_Flowers_in_a_Garden.JPG
mv /home/klotz/Documents/images/foo/P1030484.JPG /home/klotz/Documents/images/foo/P1030484-Smiling_Boy_Holding_Plate_of_Donuts.JPG
mv /home/klotz/Documents/images/x100v/107_FUJI/DSCF9879.JPG /home/klotz/Documents/images/x100v/107_FUJI/DSCF9879-Blue_Sky_with_Clouds_and_Birds.JPG
mv '/home/klotz/Documents/images/android/2009-10-17 17.59.25.jpg' '/home/klotz/Documents/images/android/2009-10-17-17.59.25-Palm_Trees_and_a_Fountain.jpg'
mv /home/klotz/Documents/images/x100t/102_FUJI/DSCF2157.JPG /home/klotz/Documents/images/x100t/102_FUJI/DSCF2157-Dancing_with_the_Trophies.JPG
mv /home/klotz/Documents/images/nexus-5-2016-10-23/X100T/2016_0419_18082100.jpg /home/klotz/Documents/images/nexus-5-2016-10-23/X100T/2016_0419_18082100-Speaker_and_Audience_in_a_Conference_Room.jpg
mv /home/klotz/Documents/images/photo-recovery/photo-s3/f2405568.jpg /home/klotz/Documents/images/photo-recovery/photo-s3/f2405568-plate_of_food.jpg
mv /home/klotz/Documents/images/android/IMG_20100821_135215.jpg /home/klotz/Documents/images/android/IMG_20100821_135215-A_pastry_with_chocolate_drizzle.jpg
mv '/home/klotz/Documents/images/android/2009-09-13 15.48.10.jpg' '/home/klotz/Documents/images/android/2009-09-13-15.48.10-scaling_a_rock_wall.jpg'
mv /home/klotz/Documents/images/2003oct21/middle.jpg /home/klotz/Documents/images/2003oct21/middle-Washing_Machine_and_Dryer_Combo.jpg
mv /home/klotz/Documents/images/x100v/107_FUJI/DSCF9547.JPG /home/klotz/Documents/images/x100v/107_FUJI/DSCF9547-walking_on_bridge.JPG
mv /home/klotz/Documents/images/nexus-5-2016-10-23/Nexus5/IMG_20160514_201728.jpg /home/klotz/Documents/images/nexus-5-2016-10-23/Nexus5/IMG_20160514_201728-Yellow_Soup_in_a_Black_Bowl.jpg
mv /home/klotz/Documents/images/nexus-5-2016-10-23/100_CFV5/DSC_0009.JPG /home/klotz/Documents/images/nexus-5-2016-10-23/100_CFV5/DSC_0009-Trees_in_the_Sun.JPG
mv /home/klotz/Documents/images/2013-07/103_0717/IMG_0322.JPG /home/klotz/Documents/images/2013-07/103_0717/IMG_0322-A_beautiful_young_woman_with_a_flower_in_her_hair.JPG
mv /home/klotz/Documents/images/x100v/107_FUJI/DSCF9210.JPG /home/klotz/Documents/images/x100v/107_FUJI/DSCF9210-buds_of_marijuana.JPG
mv /home/klotz/Documents/images/android/IMG_20101205_090640.jpg /home/klotz/Documents/images/android/IMG_20101205_090640-Tall_Tower_with_a_Cross_on_Top.jpg
mv /home/klotz/Documents/images/android/IMG_20101204_092702.jpg /home/klotz/Documents/images/android/IMG_20101204_092702-Smiling_Girl_with_Blue_Jacket_and_Choc.jpg
mv /home/klotz/Documents/images/pix-from-skg4-more/20140304_123955.jpg /home/klotz/Documents/images/pix-from-skg4-more/20140304_123955-Milk_Mug.jpg
mv /home/klotz/Documents/images/nexus-5-2016-10-23/Nexus5/IMG_20160525_150602.jpg /home/klotz/Documents/images/nexus-5-2016-10-23/Nexus5/IMG_20160525_150602-Smiling_Man_in_a_Pink_Polo_Sh.jpg
mv /home/klotz/Documents/images/photo-recovery/photo-s3/f2511232.jpg /home/klotz/Documents/images/photo-recovery/photo-s3/f2511232-Older_Woman_in_a_White_Dress.jpg
mv /home/klotz/Documents/images/photo-recovery/photo-s1/f1699392.jpg /home/klotz/Documents/images/photo-recovery/photo-s1/f1699392-Two_White_Bowmv_of_Cereal.jpg
mv /home/klotz/Documents/images/nexus-5-2016-10-23/Nexus5/IMG_20160320_164334.jpg /home/klotz/Documents/images/nexus-5-2016-10-23/Nexus5/IMG_20160320_164334-BBQ_Cobb_Salad.jpg
mv /home/klotz/Documents/images/2002jun23-leighsr/dsc00029.jpg /home/klotz/Documents/images/2002jun23-leighsr/dsc00029-toddler_eating.jpg
mv /home/klotz/Documents/images/pix-from-skg4-more/20140518_121239.jpg /home/klotz/Documents/images/pix-from-skg4-more/20140518_121239-dressing_nicely_for_school_should_be.jpg
mv /home/klotz/Documents/images/pix-from-skg4-more/20140420_151442.jpg /home/klotz/Documents/images/pix-from-skg4-more/20140420_151442-Screen_with_blue_lines.jpg
mv /home/klotz/Documents/images/photo-recovery/photo-s2/f2178880.jpg /home/klotz/Documents/images/photo-recovery/photo-s2/f2178880-lderly_man_and_young_boy_playing_chess.jpg
mv /home/klotz/Documents/images/x100t/104_FUJI/DSCF4008.JPG /home/klotz/Documents/images/x100t/104_FUJI/DSCF4008-Woman_and_Boy_Celebrating_Birth.JPG
mv '/home/klotz/Documents/images/hunter/Camera/2013-08-19 10.19.41.jpg' '/home/klotz/Documents/images/hunter/Camera/2013-08-19-10.19.41-Acorns_on_a_Concrete_Surface.jpg'
mv /home/klotz/Documents/images/2015-07-japan-hawaii/102_FUJI/DSCF2501.JPG /home/klotz/Documents/images/2015-07-japan-hawaii/102_FUJI/DSCF2501-A_Good_Title_for_this_Image_is_a_Statue.JPG
mv /home/klotz/Documents/images/nexus-5-2016-10-23/X100T/2016_0615_13281500.jpg /home/klotz/Documents/images/nexus-5-2016-10-23/X100T/2016_0615_13281500-entryway_to_a_house.jpg
mv /home/klotz/Documents/images/2013-07/103_0717/IMG_0323.JPG /home/klotz/Documents/images/2013-07/103_0717/IMG_0323-Smiling_girl_with_a_flower_in_her_hair.JPG
mv /home/klotz/Documents/images/x100v/107_FUJI/DSCF9106.JPG /home/klotz/Documents/images/x100v/107_FUJI/DSCF9106-Calm_Lake_with_a_Brown_Shore.JPG
mv /home/klotz/Documents/images/nexus-5-2016-10-23/100_CFV5/DSC_0256~2.JPG /home/klotz/Documents/images/nexus-5-2016-10-23/100_CFV5/DSC_0256~2-Man_in_Kitchen_with_Pizza.JPG
mv /home/klotz/Documents/images/spreadsheet2.gif /home/klotz/Documents/images/spreadsheet2-ASCII_Art_of_a_Computer_Screen.gif
mv /home/klotz/Documents/images/nexus-5-2016-10-23/Nexus5/IMG_20160822_211121.jpg /home/klotz/Documents/images/nexus-5-2016-10-23/Nexus5/IMG_20160822_211121-Store_Display_of_Tea_Bottles_and_Lem.jpg
mv /home/klotz/Documents/images/llk/2002jun21-leighsr/dsc00039.jpg /home/klotz/Documents/images/llk/2002jun21-leighsr/dsc00039-Radio_Shack_TS_TRS_xt.jpg
mv /home/klotz/Documents/images/photo-recovery/photo-s1/f0767296.jpg /home/klotz/Documents/images/photo-recovery/photo-s1/f0767296-Man_in_Orange_Jacket_at_a_Table_with_G.jpg
mv /home/klotz/Documents/images/x100t/chapman-toss/00000052.png /home/klotz/Documents/images/x100t/chapman-toss/00000052-Graduation_Day.png
mv /home/klotz/Documents/images/x100t/101_FUJI/DSCF1457.JPG /home/klotz/Documents/images/x100t/101_FUJI/DSCF1457-Boxed_In.JPG
mv /home/klotz/Documents/images/2003dec-2004jan/img00069.jpg /home/klotz/Documents/images/2003dec-2004jan/img00069-Family_Dinner.jpg
mv /home/klotz/Documents/images/x100t/100_FUJI/DSCF0088.JPG /home/klotz/Documents/images/x100t/100_FUJI/DSCF0088-Smiling_Woman.JPG
mv /home/klotz/Documents/images/nexus-5-2016-10-23/Nexus5/IMG_20151223_213047.jpg /home/klotz/Documents/images/nexus-5-2016-10-23/Nexus5/IMG_20151223_213047-Two_women_posing_for_a_picture.jpg
mv /home/klotz/Documents/images/x100t/102_FUJI/DSCF2034.JPG /home/klotz/Documents/images/x100t/102_FUJI/DSCF2034-Old_Train_on_a_Track.JPG
mv /home/klotz/Documents/images/2003aug29/img00002.jpg /home/klotz/Documents/images/2003aug29/img00002-Toys_on_the_Floor.jpg
mv /home/klotz/Documents/images/pix-from-skg4-more/20140323_203535.jpg /home/klotz/Documents/images/pix-from-skg4-more/20140323_203535-plate_of_food.jpg
mv /home/klotz/Documents/images/2002may02/yuki-dress-2002may02-3.jpg /home/klotz/Documents/images/2002may02/yuki-dress-2002may02-3-ittle_girl_in_a_pink_dress.jpg
mv /home/klotz/Documents/images/x100t/106_FUJI/DSCF6688.JPG /home/klotz/Documents/images/x100t/106_FUJI/DSCF6688-Parasailing_over_the_ocean.JPG
mv /home/klotz/Documents/images/imic.png /home/klotz/Documents/images/imic-Sound_Wave_Analyzer.png
mv /home/klotz/Documents/images/x100v/107_FUJI/DSCF9297.JPG /home/klotz/Documents/images/x100v/107_FUJI/DSCF9297-Path_in_the_woods.JPG
mv /home/klotz/Documents/images/nexus-5-2016-10-23/Nexus5/IMG_20160912_183124.jpg /home/klotz/Documents/images/nexus-5-2016-10-23/Nexus5/IMG_20160912_183124-Two_People_Standing_Together.jpg
mv /home/klotz/Documents/images/photo-recovery/photo-s2/f2191936.jpg /home/klotz/Documents/images/photo-recovery/photo-s2/f2191936-Smiling_Girl_Holding_Blue_Drawing.jpg
mv /home/klotz/Documents/images/x100v/107_FUJI/DSCF9137.JPG /home/klotz/Documents/images/x100v/107_FUJI/DSCF9137-The_Tree_with_Many_Branches.JPG
mv /home/klotz/Documents/images/x100t/101_FUJI/DSCF1897.JPG /home/klotz/Documents/images/x100t/101_FUJI/DSCF1897-Black_Train_at_Southern_Park.JPG
mv /home/klotz/Documents/images/nexus-5-2016-10-23/X100T/2016_0521_13115500.jpg /home/klotz/Documents/images/nexus-5-2016-10-23/X100T/2016_0521_13115500-Old_Typewriter_on_a_Desk.jpg
mv /home/klotz/Documents/images/x100t/100_FUJI/DSCF0205.JPG /home/klotz/Documents/images/x100t/100_FUJI/DSCF0205-Salon_with_many_chairs_and_a_TV.JPG
mv /home/klotz/Documents/images/x100t/102A_FUJI/20150711-2026-000.JPG /home/klotz/Documents/images/x100t/102A_FUJI/20150711-2026-000-The_Tree_Trunk.JPG
mv /home/klotz/Documents/images/x100t/106_FUJI/DSCF6763.JPG /home/klotz/Documents/images/x100t/106_FUJI/DSCF6763-Stack_of_Books_on_Bed.JPG
mv /home/klotz/Documents/images/nexus-5-2016-10-23/Nexus5/IMG_20160422_100221.jpg /home/klotz/Documents/images/nexus-5-2016-10-23/Nexus5/IMG_20160422_100221-plate_of_food_with_onions_and_capers.jpg
mv /home/klotz/Documents/images/photo-recovery/photo-s3/f2535232.jpg /home/klotz/Documents/images/photo-recovery/photo-s3/f2535232-Two_Men_Playing_Chess.jpg
mv /home/klotz/Documents/images/photo-recovery/photo-s1/f1439744.jpg /home/klotz/Documents/images/photo-recovery/photo-s1/f1439744-Arched_Roof.jpg
mv /home/klotz/Documents/images/PicSay/picsay-1243127932.jpg /home/klotz/Documents/images/PicSay/picsay-1243127932-Drinks_at_a_Bar.jpg
mv /home/klotz/Documents/images/2015-07-japan-hawaii/102_FUJI/DSCF2446.JPG /home/klotz/Documents/images/2015-07-japan-hawaii/102_FUJI/DSCF2446-A_good_title_for_this_image_is_Asian_Home_Dec.JPG
mv /home/klotz/Documents/images/pix-from-skg4-more/20140202_210520.jpg /home/klotz/Documents/images/pix-from-skg4-more/20140202_210520-Preparing_Meat.jpg
mv /home/klotz/Documents/images/android/IMG_20101027_192229.jpg /home/klotz/Documents/images/android/IMG_20101027_192229-plate_of_food.jpg
mv /home/klotz/Documents/images/2015-07-japan-hawaii/102_FUJI/DSCF2331.JPG /home/klotz/Documents/images/2015-07-japan-hawaii/102_FUJI/DSCF2331-Outdoor_Market.JPG
mv /home/klotz/Documents/images/x100t/100_FUJI/DSCF0001.JPG /home/klotz/Documents/images/x100t/100_FUJI/DSCF0001-Coffee_Cup_on_a_Counter.JPG
mv '/home/klotz/Documents/images/android/2009-12-15 08.17.52.jpg' '/home/klotz/Documents/images/android/2009-12-15-08.17.52-Grassy_Yard_With_Leaves.jpg'
mv /home/klotz/Documents/images/nexus-5-2016-10-23/Nexus5/IMG_20160927_083727.jpg /home/klotz/Documents/images/nexus-5-2016-10-23/Nexus5/IMG_20160927_083727-Mouse_in_a_Cage.jpg
mv /home/klotz/Documents/images/2013-07/111_0729/IMG_0684.JPG /home/klotz/Documents/images/2013-07/111_0729/IMG_0684-Pair_of_Shoes_with_White_Laces.JPG
mv /home/klotz/Documents/images/nexus-5-2016-10-23/Nexus5/IMG_20160418_183033.jpg /home/klotz/Documents/images/nexus-5-2016-10-23/Nexus5/IMG_20160418_183033-Red_Flowers_in_a_Garden.jpg
mv /home/klotz/Documents/images/nexus-5-2016-10-23/Nexus5/IMG_20160930_183429.jpg /home/klotz/Documents/images/nexus-5-2016-10-23/Nexus5/IMG_20160930_183429-Hot_Buffalo_Nuts.jpg
mv /home/klotz/Documents/images/photo-recovery/photo-s2/f2343552.jpg /home/klotz/Documents/images/photo-recovery/photo-s2/f2343552-Mac_TC_ether_nd_nd_.jpg
mv /home/klotz/Documents/images/photo-recovery/photo-s1/f0064128.jpg /home/klotz/Documents/images/photo-recovery/photo-s1/f0064128-Smiling_Girl_Holding_Blue_Drawing.jpg
mv /home/klotz/Documents/images/llk/2002jun21-leighsr/dsc00038.jpg /home/klotz/Documents/images/llk/2002jun21-leighsr/dsc00038-What_is_the_background_of_the_photo.jpg
mv /home/klotz/Documents/images/pix-from-skg4-more/20140615_164625.jpg /home/klotz/Documents/images/pix-from-skg4-more/20140615_164625-Vineyard_in_the_distance.jpg
mv /home/klotz/Documents/images/x100t/106_FUJI/DSCF6926.JPG /home/klotz/Documents/images/x100t/106_FUJI/DSCF6926-Black_and_Gray_Background.JPG
mv /home/klotz/Documents/images/x100v/108_FUJI/DSCF0069.JPG /home/klotz/Documents/images/x100v/108_FUJI/DSCF0069-The_Tree_with_Flowers.JPG
mv /home/klotz/Documents/images/x100t/103A_FUJI/DSCF3334.JPG /home/klotz/Documents/images/x100t/103A_FUJI/DSCF3334-Smiling_Girl_with_Pigtaimv.JPG
mv /home/klotz/Documents/images/x100v/108_FUJI/DSCF0413.JPG /home/klotz/Documents/images/x100v/108_FUJI/DSCF0413-A_Good_Title_for_this_Image_is_a_Beautiful_Sc.JPG
mv /home/klotz/Documents/images/2015-07-japan-hawaii/102_FUJI/DSCF2321.JPG /home/klotz/Documents/images/2015-07-japan-hawaii/102_FUJI/DSCF2321-A_Train_at_a_Station.JPG
mv '/home/klotz/Documents/images/yuki-lisa-wang-bday-2014/unnamed \(1\).jpg' '/home/klotz/Documents/images/yuki-lisa-wang-bday-2014/unnamed-\(1\)-Two_girmv_with_big_eyes_and_long_hair.jpg'
mv /home/klotz/Documents/images/nexus-5-2016-10-23/Nexus5/IMG_20160205_200324.jpg /home/klotz/Documents/images/nexus-5-2016-10-23/Nexus5/IMG_20160205_200324-plate_of_food.jpg
mv /home/klotz/Documents/images/x100t/102A_FUJI/20150802-0312-000.JPG /home/klotz/Documents/images/x100t/102A_FUJI/20150802-0312-000-A_picturesque_European_town_with_a_river_and_a.JPG
mv /home/klotz/Documents/images/x100t/106_FUJI/DSCF6988.JPG /home/klotz/Documents/images/x100t/106_FUJI/DSCF6988-Black_and_Gray_Background.JPG
mv /home/klotz/Documents/images/photo-recovery/photo-s1/f1554048.jpg /home/klotz/Documents/images/photo-recovery/photo-s1/f1554048-Make_Coffee_Not_War.jpg
mv /home/klotz/Documents/images/x100t/102A_FUJI/20150712-0225-001.JPG /home/klotz/Documents/images/x100t/102A_FUJI/20150712-0225-001-City_Sunset.JPG
mv /home/klotz/Documents/images/2015-07-japan-hawaii/102_FUJI/DSCF2613.JPG /home/klotz/Documents/images/2015-07-japan-hawaii/102_FUJI/DSCF2613-Field_of_Flowers.JPG
mv /home/klotz/Documents/images/photo-recovery/photo-s3/f2353728.jpg /home/klotz/Documents/images/photo-recovery/photo-s3/f2353728-Nitrogen_T_shirt.jpg
mv /home/klotz/Documents/images/android/1241239040605.jpg /home/klotz/Documents/images/android/1241239040605-The_Boy_is_Cutting_Pizza.jpg
mv /home/klotz/Documents/images/photo-recovery/photo-s3/f2351552.jpg /home/klotz/Documents/images/photo-recovery/photo-s3/f2351552-Storefront_of_a_store_named_Bredi.jpg
mv /home/klotz/Documents/images/x100t/103A_FUJI/DSCF3249.JPG /home/klotz/Documents/images/x100t/103A_FUJI/DSCF3249-plate_with_a_fork_and_pie.JPG
mv /home/klotz/Documents/images/2015-07-japan-hawaii/102_FUJI/DSCF2342.JPG /home/klotz/Documents/images/2015-07-japan-hawaii/102_FUJI/DSCF2342-Bamboo_Branches.JPG
mv /home/klotz/Documents/images/x100t/102A_FUJI/20150802-0311-000.JPG /home/klotz/Documents/images/x100t/102A_FUJI/20150802-0311-000-sterdam_Canamv.JPG
mv /home/klotz/Documents/images/nexus-5-2016-10-23/100_CFV5/DSC_0198.JPG /home/klotz/Documents/images/nexus-5-2016-10-23/100_CFV5/DSC_0198-The_Girl_in_the_Green_Shirt_at_the_C.JPG
mv /home/klotz/Documents/images/x100t/106_FUJI/DSCF6538.JPG /home/klotz/Documents/images/x100t/106_FUJI/DSCF6538-Old_Typewriter_and_Keyboard.JPG
mv /home/klotz/Documents/images/photo-recovery/photo-s1/f1625472.jpg /home/klotz/Documents/images/photo-recovery/photo-s1/f1625472-Calculator_with_a_few_buttons_missing.jpg
mv /home/klotz/Documents/images/x100t/106_FUJI/DSCF6780.JPG /home/klotz/Documents/images/x100t/106_FUJI/DSCF6780-Book_on_a_Bed.JPG
mv /home/klotz/Documents/images/x100t/102A_FUJI/20150708-0142-000.JPG /home/klotz/Documents/images/x100t/102A_FUJI/20150708-0142-000-Cat_Laying_on_a_Table.JPG
mv /home/klotz/Documents/images/harry.jpg /home/klotz/Documents/images/harry-harry_kansas_nd_nd.jpg
mv /home/klotz/Documents/images/2013-07/104_0718/IMG_0452.JPG /home/klotz/Documents/images/2013-07/104_0718/IMG_0452-palm_trees_at_sunset.JPG
mv /home/klotz/Documents/images/x100t/103A_FUJI/DSCF3133.JPG /home/klotz/Documents/images/x100t/103A_FUJI/DSCF3133-Visitors_at_the_Western_Wall_in_Jerusalem.JPG
mv /home/klotz/Documents/images/x100t/103A_FUJI/DSCF3681.JPG /home/klotz/Documents/images/x100t/103A_FUJI/DSCF3681-Box_with_small_items_in_it.JPG
mv /home/klotz/Documents/images/S2_20081122_1446.png /home/klotz/Documents/images/S2_20081122_1446-BERNIE_IN_DOTHAN_AL.png
mv /home/klotz/Documents/images/x100v/107_FUJI/DSCF9526.JPG /home/klotz/Documents/images/x100v/107_FUJI/DSCF9526-Old_Yellow_Volkswagen_Beetle.JPG
mv /home/klotz/Documents/images/x100t/101_FUJI/DSCF1135.JPG /home/klotz/Documents/images/x100t/101_FUJI/DSCF1135-alligator_eating.JPG
mv /home/klotz/Documents/images/2015-07-japan-hawaii/102_FUJI/DSCF2829.JPG /home/klotz/Documents/images/2015-07-japan-hawaii/102_FUJI/DSCF2829-walking_on_the_beach.JPG
mv /home/klotz/Documents/images/x100t/106_FUJI/DSCF6851.JPG /home/klotz/Documents/images/x100t/106_FUJI/DSCF6851-Holding_a_book_called_Tongirl_by_Rain.JPG
mv /home/klotz/Documents/images/photo-recovery/photo-s2/f2339584.jpg /home/klotz/Documents/images/photo-recovery/photo-s2/f2339584-Smiling_Girl_with_Long_Braids_and_Blue_S.jpg
mv /home/klotz/Documents/images/x100v/108_FUJI/DSCF0962.JPG /home/klotz/Documents/images/x100v/108_FUJI/DSCF0962-A_Good_Title_for_this_Image_is_a_Beautiful_Sc.JPG
mv /home/klotz/Documents/images/nexus-5-2016-10-23/100_CFV5/DSC_0236.JPG /home/klotz/Documents/images/nexus-5-2016-10-23/100_CFV5/DSC_0236-Grass_with_Tall_Blades.JPG
mv /home/klotz/Documents/images/x100v/108_FUJI/DSCF0195.JPG /home/klotz/Documents/images/x100v/108_FUJI/DSCF0195-Keyboard_with_a_plant_in_it.JPG
mv /home/klotz/Documents/images/nexus-5-2016-10-23/X100T/2016_0610_12223300.jpg /home/klotz/Documents/images/nexus-5-2016-10-23/X100T/2016_0610_12223300-Marina_with_Boats_and_Cars.jpg
mv /home/klotz/Documents/images/2013-07/103_0717/IMG_0325.JPG /home/klotz/Documents/images/2013-07/103_0717/IMG_0325-Smiling_Woman_in_a_Floral_Bikini.JPG
mv /home/klotz/Documents/images/apple.jpg /home/klotz/Documents/images/apple-Apple_with_Stem.jpg
mv /home/klotz/Documents/images/2003/2003aug01/hunters-robots.jpg /home/klotz/Documents/images/2003/2003aug01/hunters-robots-Robots_on_a_Shelf.jpg
mv /home/klotz/Documents/images/x100v/108_FUJI/DSCF0894.JPG /home/klotz/Documents/images/x100v/108_FUJI/DSCF0894-Power_Pole_with_Electricity.JPG
mv /home/klotz/Documents/images/pix-from-skg4-more/20140628_191454.jpg /home/klotz/Documents/images/pix-from-skg4-more/20140628_191454-Red_and_White_Electronic_Component.jpg
mv /home/klotz/Documents/images/photo-recovery/photo-s3/f2933824.jpg /home/klotz/Documents/images/photo-recovery/photo-s3/f2933824-Archway_with_a_Bicycle.jpg
mv /home/klotz/Documents/images/photo-recovery/photo-s2/f2077696.jpg /home/klotz/Documents/images/photo-recovery/photo-s2/f2077696-framed_music_sheet.jpg
mv /home/klotz/Documents/images/x100t/102A_FUJI/20150801-0313-000.JPG /home/klotz/Documents/images/x100t/102A_FUJI/20150801-0313-000-Sandwich_and_condiments_on_a_plate.JPG
mv /home/klotz/Documents/images/yuki-lisa-wang-bday-2014/526293_3037138651632_1636848623_n.jpg /home/klotz/Documents/images/yuki-lisa-wang-bday-2014/526293_3037138651632_1636848623_n-Three_girmv_with_cat_ears_on_their_heads.jpg
mv /home/klotz/Documents/images/x100v/108_FUJI/DSCF0807.JPG /home/klotz/Documents/images/x100v/108_FUJI/DSCF0807-Power_Line_Tower_and_Ocean.JPG
mv /home/klotz/Documents/images/nexus-5-2016-10-23/Nexus5/IMG_20160826_180146.jpg /home/klotz/Documents/images/nexus-5-2016-10-23/Nexus5/IMG_20160826_180146-itchen_counter_with_a_black_appliance_and_cords.jpg
mv /home/klotz/Documents/images/x100v/108_FUJI/DSCF0995.JPG /home/klotz/Documents/images/x100v/108_FUJI/DSCF0995-Yellow_Fire_Hydrant.JPG
mv /home/klotz/Documents/images/nexus-5-2016-10-23/Nexus5/IMG_20160303_175458~2.jpg /home/klotz/Documents/images/nexus-5-2016-10-23/Nexus5/IMG_20160303_175458~2-Two_Monitors_Showing_Data.jpg
mv /home/klotz/Documents/images/photo-recovery/photo-s2/f2213440.jpg /home/klotz/Documents/images/photo-recovery/photo-s2/f2213440-drawing_of_a_girl.jpg
mv /home/klotz/Documents/images/x100t/105_FUJI/DSCF5233.JPG /home/klotz/Documents/images/x100t/105_FUJI/DSCF5233-Old_Computer_Keyboard.JPG
mv /home/klotz/Documents/images/x100t/103A_FUJI/DSCF3257.JPG /home/klotz/Documents/images/x100t/103A_FUJI/DSCF3257-Red_and_White_Striped_Shirt.JPG
mv /home/klotz/Documents/images/nexus-5-2016-10-23/X100T/2016_0823_19002200.jpg /home/klotz/Documents/images/nexus-5-2016-10-23/X100T/2016_0823_19002200-A_large_crowd_of_people_gathered_on_a_football_field.jpg
mv /home/klotz/Documents/images/x100v/108_FUJI/DSCF0591.JPG /home/klotz/Documents/images/x100v/108_FUJI/DSCF0591-Chapman_University_Stadium.JPG
mv /home/klotz/Documents/images/x100v/107_FUJI/DSCF9662.JPG /home/klotz/Documents/images/x100v/107_FUJI/DSCF9662-The_calm_waters_of_a_river.JPG
mv /home/klotz/Documents/images/chilis.jpg /home/klotz/Documents/images/chilis-Colorful_Fruits_and_Vegetables_Display.jpg
mv /home/klotz/Documents/images/x100v/107_FUJI/DSCF9914.JPG /home/klotz/Documents/images/x100v/107_FUJI/DSCF9914-Pattern_of_Triangles.JPG
